"Name","Team","Age","W","SO","ERA","WHIP","K/9","BB/9","H/9","HR/9","BABIP","LOB%","LD%","GB%","FB%","IFFB%","IFH%","BUH%","Start-IP","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","K%","BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","TTO%","EV","LA","Barrel%","HardHit%","maxEV","CStr%","CSW%","IP","playerid"
"Mike Foltynewicz","ATL","27","8","105","4.54","1.25","8.08","2.85","8.38","1.77",".265","71.7%","23.1%","36.7%","40.2%","12.5%","4.8%","33.3%","117.0","52.1%","94.9","28.7%","85.4","","","9.8%","79.5","9.4%","86.7","","","","","0.4%","","28.7%","73.7%","48.6%","63.0%","85.9%","78.3%","44.2%","60.3%","10.5%","21.4%","7.5%","46.1%","34.0%","19.9%","18.4%","41.2%","40.3%","33.6%","89.1","15.0","6.9%","39.8%","112.6","16.2%","26.7%","117.0","10811"
"Matthew Boyd","DET","28","9","238","4.56","1.23","11.56","2.43","8.64","1.89",".307","74.4%","19.5%","35.6%","44.9%","12.1%","9.4%","11.1%","185.1","53.8%","92.0","36.2%","79.7","","","4.0%","72.3","6.1%","79.2","","","","","0.6%","","34.7%","70.1%","49.7%","56.2%","82.2%","71.7%","42.3%","64.3%","14.0%","30.2%","6.3%","41.6%","31.7%","26.7%","17.5%","41.8%","40.7%","41.5%","89.2","19.4","8.5%","34.3%","114.9","16.2%","30.2%","185.1","15440"
"Homer Bailey","- - -","33","13","149","4.57","1.32","8.21","2.92","8.93","1.16",".301","71.2%","21.7%","44.3%","34.0%","11.6%","4.7%","25.0%","163.1","50.6%","93.0","13.2%","87.3","1.0%","89.1","8.9%","78.4","","","26.4%","84.1","","","1.2%","","32.0%","70.5%","48.4%","63.8%","86.2%","77.7%","42.6%","63.6%","10.8%","21.4%","7.6%","39.6%","33.9%","26.5%","14.6%","42.5%","42.9%","32.0%","90.3","13.8","5.7%","38.6%","114.7","16.1%","26.9%","163.1","8362"
"Adrian Houser","MIL","26","2","84","4.57","1.35","9.37","2.90","9.26","1.34",".323","73.0%","22.8%","51.8%","25.4%","6.9%","10.2%","25.0%","80.2","67.1%","94.3","11.3%","87.8","","","14.1%","80.6","7.4%","85.4","","","","","0.3%","","27.5%","67.6%","44.1%","69.2%","85.8%","79.7%","41.5%","60.5%","8.9%","24.2%","7.5%","43.5%","32.3%","24.1%","17.2%","44.8%","37.9%","35.2%","87.0","5.9","5.2%","35.8%","110.4","18.4%","27.3%","80.2","12718"
"Elieser Hernandez","MIA","24","3","78","4.58","1.17","9.40","2.65","7.83","2.05",".254","76.2%","16.9%","32.8%","50.2%","14.9%","6.1%","40.0%","74.2","55.0%","90.6","33.6%","78.6","","","","","11.4%","82.2","","","","","0.3%","","32.4%","68.5%","48.4%","66.8%","81.4%","76.0%","44.4%","65.4%","11.6%","24.8%","7.0%","46.1%","32.5%","21.4%","19.4%","41.7%","38.8%","37.1%","86.9","22.6","7.3%","32.5%","110.0","17.5%","29.2%","74.2","16933"
"Spencer Turnbull","DET","26","3","146","4.61","1.44","8.86","3.58","9.34","0.85",".333","68.3%","19.5%","48.3%","32.3%","5.0%","5.3%","75.0%","148.1","64.6%","93.8","20.2%","86.5","","","12.1%","80.4","3.0%","86.8","","","","","0.2%","","31.1%","70.5%","46.8%","62.2%","87.2%","77.2%","39.9%","59.8%","10.7%","22.3%","9.0%","37.9%","34.0%","28.0%","13.3%","45.3%","41.4%","33.4%","89.6","9.6","6.0%","40.7%","114.4","14.4%","25.0%","148.1","16207"
"Mike Montgomery","KCR","29","2","51","4.64","1.55","7.17","2.95","10.97","1.69",".346","76.6%","21.0%","51.5%","27.5%","3.6%","10.7%","0.0%","64.0","40.7%","91.7","","","20.1%","87.1","17.5%","77.6","21.7%","84.3","","","","","","","34.9%","64.8%","45.3%","66.5%","91.8%","79.0%","34.6%","63.8%","9.5%","18.3%","7.5%","41.4%","36.5%","22.2%","14.3%","37.9%","47.8%","30.1%","89.7","7.3","7.9%","42.4%","112.6","15.9%","25.4%","64.0","4869"
"Adam Plutko","CLE","27","7","77","4.64","1.25","6.62","2.15","9.11","1.89",".270","75.8%","23.2%","29.5%","47.3%","12.7%","7.1%","100.0%","104.2","53.3%","91.2","24.0%","85.9","","","11.1%","77.4","11.6%","84.2","","","","","0.3%","","34.0%","71.5%","49.5%","72.6%","89.4%","82.7%","41.3%","64.5%","8.6%","17.5%","5.7%","37.5%","33.3%","29.1%","18.6%","44.4%","36.9%","28.2%","87.8","21.1","6.9%","32.4%","116.0","16.2%","24.8%","104.2","15846"
"Jake Arrieta","PHI","33","8","110","4.64","1.47","7.30","3.38","9.88","1.39",".316","73.8%","23.0%","51.3%","25.7%","6.5%","3.2%","0.0%","135.2","56.1%","92.5","","","12.2%","89.8","13.4%","80.6","18.3%","87.6","","","","","0.5%","","28.3%","64.0%","43.4%","73.4%","89.6%","83.5%","42.4%","58.9%","7.2%","18.5%","8.6%","39.0%","38.5%","22.5%","16.4%","45.3%","38.3%","30.6%","89.3","6.8","6.3%","37.6%","114.0","19.3%","26.4%","135.2","4153"
"Tommy Milone","SEA","32","1","34","4.65","1.23","9.87","2.32","8.71","1.74",".296","70.9%","23.5%","32.9%","43.5%","2.7%","0.0%","50.0%","31.0","43.8%","87.2","14.7%","79.1","","","7.6%","75.4","33.9%","79.2","","","","","0.8%","","37.0%","60.2%","46.4%","62.8%","87.1%","75.5%","40.3%","74.4%","11.4%","26.4%","6.2%","48.3%","26.4%","25.3%","17.2%","48.3%","34.5%","37.2%","87.4","19.3","11.5%","31.0%","114.8","20.2%","31.5%","31.0","7608"
"Michael Wacha","STL","27","5","92","4.66","1.54","7.26","4.03","9.79","1.74",".304","78.1%","22.4%","47.7%","29.8%","5.7%","6.5%","0.0%","114.0","50.3%","93.0","","","15.1%","89.2","10.4%","75.2","24.3%","85.5","","","","","0.8%","","29.8%","71.7%","47.0%","74.1%","84.2%","80.4%","41.0%","57.5%","9.2%","18.3%","10.1%","49.3%","26.9%","23.8%","14.0%","46.5%","39.5%","32.8%","88.3","9.6","6.7%","35.9%","113.7","14.8%","24.0%","114.0","14078"
"Jose Urena","MIA","27","4","51","4.70","1.45","6.15","2.77","10.25","1.21",".318","69.8%","21.4%","50.6%","28.0%","8.8%","4.9%","66.7%","74.2","63.8%","95.7","25.5%","85.4","","","","","10.8%","90.0","","","","","1.0%","","35.3%","68.5%","47.2%","73.2%","89.0%","81.5%","35.8%","55.9%","8.7%","15.8%","7.1%","48.8%","34.6%","16.7%","12.6%","41.9%","45.5%","26.1%","91.3","8.4","6.9%","39.4%","113.0","14.3%","23.0%","74.2","11589"
"Ivan Nova","CHW","32","11","114","4.72","1.45","5.49","2.26","10.83","1.44",".322","72.8%","23.6%","46.1%","30.3%","10.0%","4.5%","37.5%","187.0","54.2%","92.4","12.9%","86.8","","","16.8%","79.9","16.2%","86.3","","","","","0.2%","","33.4%","69.8%","48.6%","70.8%","90.9%","82.9%","41.6%","60.5%","8.3%","14.1%","5.8%","45.4%","33.9%","20.8%","17.3%","49.6%","33.1%","23.7%","88.8","10.7","6.8%","38.4%","118.9","14.8%","23.1%","187.0","1994"
"Jefry Rodriguez","CLE","25","1","32","4.74","1.47","6.60","3.92","9.27","1.03",".299","68.4%","20.3%","49.3%","30.4%","4.8%","2.9%","0.0%","43.2","70.3%","93.5","","","","","23.2%","81.0","6.5%","87.8","","","","","0.7%","","30.4%","71.1%","47.3%","65.4%","93.1%","82.7%","41.6%","54.2%","8.2%","16.8%","10.0%","41.0%","36.7%","22.3%","16.5%","43.9%","39.6%","29.5%","90.6","9.2","7.2%","43.9%","109.1","14.0%","22.2%","43.2","17018"
"German Marquez","COL","24","12","175","4.76","1.20","9.05","1.81","9.00","1.50",".304","68.1%","22.0%","49.0%","29.0%","4.2%","2.9%","30.0%","174.0","52.2%","95.5","20.5%","87.4","","","24.1%","85.0","3.2%","88.0","","","","","0.0%","","32.9%","67.5%","49.0%","52.3%","86.3%","74.1%","46.6%","63.8%","12.7%","24.3%","4.9%","33.4%","37.4%","29.2%","13.2%","48.8%","37.9%","33.1%","91.2","7.0","7.5%","43.1%","116.3","17.3%","30.0%","174.0","15038"
"Dylan Bundy","BAL","26","7","162","4.79","1.35","9.02","3.23","8.96","1.61",".297","70.5%","20.9%","41.5%","37.7%","11.3%","4.1%","50.0%","161.2","50.0%","91.2","22.8%","81.1","","","9.9%","74.9","17.3%","83.5","","","","","","","35.7%","67.4%","48.8%","57.3%","85.9%","73.7%","41.5%","61.7%","12.9%","23.1%","8.3%","46.6%","31.0%","22.4%","16.7%","52.1%","31.2%","35.6%","88.2","14.0","5.3%","31.9%","113.4","16.1%","28.9%","161.2","12917"
"Jose Quintana","CHC","30","13","144","4.80","1.37","7.76","2.32","10.02","1.08",".322","65.5%","24.6%","44.3%","31.1%","8.0%","6.0%","27.3%","167.0","61.5%","91.4","6.2%","77.5","","","21.1%","77.0","11.3%","86.6","","","","","","","29.5%","65.9%","44.3%","68.0%","90.3%","81.5%","40.6%","62.6%","8.2%","19.9%","5.9%","37.0%","37.9%","25.0%","16.6%","45.0%","38.3%","28.6%","90.0","11.1","5.6%","36.4%","114.2","18.0%","26.2%","167.0","11423"
"Andrew Cashner","- - -","32","10","87","4.83","1.37","6.18","3.27","9.02","1.28",".282","67.9%","16.7%","50.0%","33.3%","6.0%","10.0%","100.0%","126.2","49.1%","93.6","12.3%","85.5","","","11.1%","80.5","27.5%","84.2","","","","","","","28.5%","68.3%","45.0%","69.0%","87.0%","80.4%","41.4%","55.3%","8.8%","16.1%","8.5%","35.6%","37.6%","26.7%","14.9%","49.5%","35.6%","27.9%","90.0","9.5","7.4%","42.3%","120.6","16.2%","25.0%","126.2","8782"
"Tim Melville","COL","29","2","24","4.86","1.44","6.48","3.78","9.18","2.43",".263","85.2%","21.0%","43.0%","36.0%","5.6%","2.3%","0.0%","33.1","33.5%","89.3","54.4%","83.2","","","5.7%","75.4","6.4%","82.3","","","","","","","33.3%","70.8%","47.9%","64.3%","86.5%","77.0%","38.8%","66.4%","11.0%","16.8%","9.8%","46.2%","30.8%","23.1%","13.5%","46.2%","40.4%","32.9%","90.3","14.0","8.7%","34.6%","111.5","14.9%","25.9%","33.1","9149"
"Kyle Gibson","MIN","31","13","152","4.89","1.43","8.84","3.08","9.78","1.28",".328","66.9%","24.8%","51.4%","23.7%","13.8%","9.3%","28.6%","154.2","50.3%","93.3","21.1%","84.1","","","12.8%","80.1","15.8%","85.3","","","","","","","35.8%","65.9%","46.1%","55.7%","88.3%","71.7%","34.3%","63.3%","13.1%","22.4%","7.8%","48.3%","32.2%","19.5%","16.1%","46.6%","37.3%","33.4%","88.4","7.1","6.9%","37.7%","113.0","14.8%","27.9%","154.2","10123"
"Andrew Heaney","LAA","28","4","118","4.91","1.29","11.14","2.83","8.78","1.89",".312","75.5%","22.8%","33.6%","43.6%","9.2%","6.0%","50.0%","95.1","58.0%","92.5","27.0%","79.5","","","","","15.0%","84.7","","","","","0.1%","","33.1%","68.0%","48.4%","53.2%","81.7%","70.8%","43.9%","63.1%","14.2%","28.9%","7.3%","38.2%","33.9%","28.0%","15.0%","37.4%","47.6%","41.1%","90.4","18.5","9.4%","39.8%","110.9","16.0%","30.2%","95.1","15423"
"Wilmer Font","- - -","29","0","40","4.93","1.36","10.38","3.89","8.31","1.82",".291","75.9%","18.5%","31.5%","50.0%","13.0%","3.4%","100.0%","34.2","64.3%","94.2","9.7%","83.0","","","16.1%","76.4","","","9.9%","84.0","","","0.6%","","32.5%","67.0%","48.5%","67.6%","84.9%","78.7%","46.5%","58.4%","10.3%","26.8%","10.1%","38.7%","35.5%","25.8%","15.1%","49.5%","35.5%","41.6%","89.2","20.2","14.0%","41.9%","108.3","16.3%","26.6%","34.2","5257"
"Asher Wojciechowski","BAL","30","4","78","4.96","1.31","8.60","3.09","8.71","1.87",".274","75.9%","18.3%","30.3%","51.5%","13.7%","2.7%","0.0%","81.2","53.9%","91.5","24.7%","80.7","19.2%","85.8","","","2.3%","85.4","","","","","","","33.9%","69.8%","48.6%","63.2%","85.7%","76.5%","40.9%","56.4%","11.4%","21.8%","7.8%","41.6%","33.3%","25.1%","18.1%","46.5%","35.4%","34.4%","88.0","21.4","9.9%","36.2%","111.3","14.5%","26.0%","81.2","10836"
"Vince Velasquez","PHI","27","6","115","4.96","1.35","9.67","3.11","9.00","1.93",".296","74.5%","21.9%","34.0%","44.1%","9.2%","5.9%","33.3%","107.0","66.4%","94.1","19.8%","86.4","","","12.7%","83.1","1.1%","90.0","","","","","0.4%","","31.4%","72.7%","49.5%","67.5%","83.7%","77.9%","43.9%","58.3%","10.9%","24.6%","7.9%","39.2%","33.7%","27.1%","12.7%","39.9%","47.4%","37.4%","90.6","18.1","9.8%","39.4%","114.5","14.0%","24.9%","107.0","11189"
"Kolby Allard","TEX","21","4","33","4.96","1.57","6.55","3.77","10.32","0.60",".325","68.3%","25.8%","45.0%","29.1%","20.5%","7.4%","100.0%","45.1","46.4%","92.5","","","33.2%","87.7","5.4%","77.7","15.1%","81.6","","","","","","","26.0%","66.3%","45.2%","69.3%","87.9%","82.3%","47.6%","58.2%","8.0%","15.9%","9.1%","42.5%","31.4%","26.1%","16.3%","46.4%","37.3%","26.4%","88.5","10.2","2.6%","35.7%","110.8","18.3%","26.3%","45.1","18694"
"Carlos Carrasco","CLE","32","4","79","4.98","1.31","10.94","1.52","10.25","1.94",".353","73.8%","22.1%","39.2%","38.7%","8.6%","5.6%","33.3%","65.0","47.2%","93.4","31.0%","84.9","","","4.5%","82.6","17.3%","87.7","","","","","0.4%","","35.5%","71.5%","51.0%","55.1%","85.0%","73.1%","43.0%","65.8%","13.7%","28.7%","4.0%","47.3%","31.0%","21.7%","16.3%","42.4%","41.3%","37.8%","91.8","15.1","12.0%","47.3%","111.6","15.9%","29.6%","65.0","6632"
"Steven Brault","PIT","27","3","86","4.99","1.48","8.09","3.95","9.41","1.22",".311","70.1%","20.8%","45.2%","33.9%","12.5%","10.2%","44.4%","95.2","66.7%","91.9","20.4%","82.9","","","0.8%","69.6","12.1%","84.1","","","","","0.4%","","31.8%","66.9%","46.1%","66.2%","86.6%","78.3%","40.7%","56.9%","10.0%","20.1%","9.8%","35.6%","36.0%","28.4%","19.9%","42.8%","37.3%","33.0%","90.2","10.3","6.5%","36.9%","112.2","16.0%","26.0%","95.2","15291"
"Martin Perez","MIN","28","9","123","4.99","1.47","7.05","3.32","9.92","1.32",".309","68.4%","22.6%","47.9%","29.5%","10.2%","6.3%","33.3%","157.0","41.3%","94.0","","","31.2%","88.5","4.9%","79.2","22.6%","85.4","","","","","","","35.9%","68.8%","48.6%","69.9%","89.3%","80.5%","38.5%","64.0%","9.5%","17.8%","8.4%","42.1%","33.1%","24.8%","17.3%","47.2%","35.4%","29.5%","86.1","9.6","4.7%","29.9%","113.8","16.0%","25.5%","157.0","6902"
"CC Sabathia","NYY","38","5","105","4.99","1.42","8.89","3.30","9.48","2.29",".292","77.5%","20.1%","39.6%","40.3%","11.9%","12.1%","75.0%","106.1","16.0%","89.2","30.1%","79.3","41.7%","88.4","","","12.2%","82.7","","","","","","","33.3%","69.7%","47.4%","63.4%","85.5%","76.0%","38.7%","61.5%","11.4%","22.6%","8.4%","46.7%","31.5%","21.8%","18.9%","43.2%","37.9%","36.8%","87.0","15.0","6.6%","30.5%","114.3","16.3%","27.7%","106.1","404"
"J.A. Happ","NYY","36","12","134","5.01","1.30","7.71","2.76","8.98","1.96",".279","75.6%","21.8%","39.5%","38.7%","10.5%","3.8%","0.0%","156.1","67.4%","91.3","17.7%","84.7","","","0.5%","81.4","14.4%","85.9","","","","","0.0%","","32.2%","72.1%","47.7%","67.6%","86.6%","78.7%","38.6%","58.3%","10.2%","20.3%","7.3%","36.2%","40.2%","23.6%","18.1%","41.7%","40.2%","32.8%","89.3","13.9","7.4%","37.5%","112.2","14.6%","24.7%","156.1","7410"
"Tyler Beede","SFG","26","5","106","5.03","1.42","8.47","3.20","9.59","1.76",".302","73.0%","22.2%","44.2%","33.6%","3.5%","7.9%","0.0%","112.2","56.0%","94.3","12.1%","86.3","","","13.4%","80.1","18.4%","83.9","","","","","0.1%","","29.4%","70.2%","46.2%","55.0%","88.4%","75.9%","41.1%","66.0%","11.1%","21.3%","8.0%","41.6%","35.0%","23.4%","12.1%","41.0%","46.8%","33.8%","91.5","11.2","8.1%","44.5%","114.8","16.1%","27.3%","112.2","16981"
"Trent Thornton","TOR","25","5","135","5.04","1.49","8.72","3.81","9.56","1.49",".313","72.3%","28.6%","31.0%","40.3%","11.2%","4.6%","33.3%","139.1","47.3%","92.9","16.0%","80.7","16.2%","88.1","12.0%","79.6","8.5%","83.3","","","","","0.1%","","31.1%","64.0%","43.8%","63.8%","88.9%","78.0%","38.7%","59.7%","9.6%","21.7%","9.5%","39.6%","33.2%","27.3%","19.9%","43.6%","36.5%","34.9%","88.1","16.9","5.9%","37.0%","115.4","17.0%","26.6%","139.1","17948"
"Dario Agrazal","PIT","24","4","40","5.05","1.40","5.05","2.27","10.35","1.89",".289","75.3%","20.6%","39.9%","39.5%","7.3%","9.3%","25.0%","71.1","67.0%","91.2","18.3%","83.1","","","0.4%","80.8","14.3%","85.8","","","","","0.2%","","30.6%","63.5%","45.5%","80.3%","89.5%","86.1%","45.3%","56.8%","6.3%","12.7%","5.7%","41.3%","32.0%","26.7%","18.2%","49.4%","32.4%","23.2%","87.3","14.8","5.3%","30.0%","112.1","18.7%","25.0%","71.1","15821"
"Johnny Cueto","SFG","33","1","13","5.06","1.25","7.31","5.06","6.19","1.69",".190","69.6%","16.3%","53.5%","30.2%","15.4%","0.0%","0.0%","16.0","51.3%","91.3","2.3%","83.7","21.5%","84.4","6.4%","80.9","18.5%","83.4","","","","","","","25.9%","66.3%","40.4%","77.3%","85.7%","82.2%","35.8%","67.2%","7.2%","19.4%","13.4%","44.4%","35.6%","20.0%","22.2%","37.8%","40.0%","37.3%","86.2","4.7","8.9%","33.3%","108.8","17.0%","24.2%","16.0","6893"
"Brian Johnson","BOS","28","0","15","5.09","1.87","5.87","4.30","12.52","1.17",".367","72.2%","16.3%","43.8%","40.0%","6.3%","11.4%","0.0%","23.0","38.6%","88.6","24.5%","78.1","","","36.0%","75.1","0.9%","83.0","","","","","","","25.4%","63.3%","40.2%","67.1%","87.5%","79.7%","39.1%","56.5%","8.2%","13.9%","10.2%","46.3%","39.0%","14.6%","17.1%","39.0%","43.9%","26.9%","89.3","13.9","3.7%","36.6%","114.9","17.7%","25.8%","23.0","14272"
"Pablo Lopez","MIA","23","5","95","5.09","1.24","7.68","2.18","8.97","1.21",".299","66.4%","21.2%","47.6%","31.2%","12.6%","5.7%","33.3%","111.1","58.6%","93.6","","","","","19.4%","79.9","22.0%","85.8","","","","","0.7%","","31.5%","69.4%","48.3%","66.5%","85.7%","78.7%","44.2%","55.7%","10.3%","20.3%","5.8%","39.9%","31.8%","28.3%","17.6%","45.8%","36.6%","29.2%","88.2","10.1","6.8%","37.2%","114.2","15.5%","25.8%","111.1","17085"
"Tyler Mahle","CIN","24","3","129","5.14","1.31","8.95","2.36","9.44","1.74",".307","66.7%","21.7%","47.0%","31.3%","6.7%","5.0%","25.0%","129.2","56.7%","93.3","","","6.8%","90.1","23.1%","80.5","","","13.4%","87.2","","","","","29.8%","65.7%","45.8%","68.2%","86.0%","79.6%","44.6%","68.5%","9.4%","23.2%","6.1%","37.5%","37.0%","25.6%","14.5%","49.4%","36.2%","33.8%","89.2","9.3","7.0%","36.2%","111.7","19.9%","29.2%","129.2","16358"
"Chris Archer","PIT","30","3","143","5.19","1.41","10.75","4.14","8.57","1.88",".298","72.5%","24.2%","36.3%","39.5%","7.3%","6.1%","30.0%","119.2","50.4%","94.1","35.6%","88.8","","","2.0%","82.2","12.0%","87.7","","","","","0.4%","","31.8%","65.1%","45.6%","57.5%","81.4%","71.7%","41.4%","61.4%","12.9%","27.2%","10.5%","38.3%","33.0%","28.7%","16.4%","43.5%","40.1%","42.4%","89.4","14.4","9.9%","39.5%","112.1","17.2%","30.1%","119.2","6345"
"Carlos Rodon","CHW","26","3","46","5.19","1.44","11.94","4.41","8.57","1.04",".322","63.9%","19.4%","43.0%","37.6%","8.6%","5.0%","100.0%","34.2","51.9%","91.5","37.4%","83.8","","","","","10.8%","84.2","","","","","","","30.4%","67.1%","45.8%","56.1%","84.7%","73.7%","42.0%","55.1%","12.1%","29.1%","10.8%","45.7%","29.8%","24.5%","14.9%","48.9%","36.2%","42.4%","89.8","14.4","5.3%","39.4%","111.9","15.7%","27.7%","34.2","16137"
"Logan Webb","SFG","22","2","37","5.22","1.46","8.39","3.18","9.98","1.13",".333","65.4%","28.1%","48.8%","23.1%","3.6%","5.1%","0.0%","39.2","56.4%","92.9","23.5%","82.0","","","","","20.1%","85.0","","","","","","","29.1%","63.3%","42.8%","62.7%","90.6%","79.2%","39.9%","55.7%","8.9%","21.3%","8.0%","38.5%","36.9%","24.6%","17.2%","40.2%","42.6%","32.2%","89.1","7.7","5.7%","36.9%","111.4","18.2%","27.1%","39.2","17995"
"Jakob Junis","KCR","26","9","164","5.24","1.43","8.42","2.98","9.86","1.59",".318","70.3%","22.9%","42.4%","34.7%","6.5%","6.2%","0.0%","175.1","50.9%","91.5","43.8%","81.5","","","","","5.3%","84.8","","","","","0.1%","","30.4%","66.0%","45.2%","61.7%","88.9%","78.2%","41.7%","61.6%","9.8%","21.3%","7.5%","43.9%","34.1%","22.0%","12.5%","44.9%","42.6%","32.8%","90.1","12.7","8.4%","41.1%","112.8","17.9%","27.8%","175.1","13619"
"Patrick Sandoval","LAA","22","0","34","5.24","1.43","8.91","4.46","8.39","1.57",".286","72.1%","26.6%","44.7%","28.7%","0.0%","9.5%","33.3%","34.1","47.4%","92.9","8.6%","86.6","","","14.1%","78.3","29.9%","83.7","","","","","","","29.1%","65.8%","43.2%","55.0%","80.1%","69.7%","38.3%","55.0%","13.1%","22.8%","11.4%","35.1%","37.1%","27.8%","8.2%","45.4%","46.4%","38.3%","88.7","9.9","6.2%","36.1%","111.3","16.2%","29.3%","34.1","19447"
"Matt Strahm","SDP","27","3","81","5.29","1.31","8.93","1.87","9.92","2.09",".307","73.8%","23.0%","33.6%","43.4%","7.5%","12.2%","16.7%","81.2","39.3%","91.0","31.3%","85.6","","","15.2%","79.5","14.2%","83.9","","","","","0.6%","","31.4%","68.2%","49.5%","68.8%","83.8%","79.0%","49.2%","65.7%","10.4%","22.9%","4.8%","40.0%","36.8%","23.2%","16.4%","36.8%","46.8%","33.1%","89.8","17.1","11.2%","42.0%","112.6","18.9%","29.3%","81.2","13799"
"Shaun Anderson","SFG","24","3","55","5.33","1.55","5.99","3.37","10.56","1.31",".317","68.9%","28.3%","43.5%","28.3%","14.5%","4.3%","27.3%","82.2","59.0%","92.3","28.9%","86.1","","","3.4%","78.0","8.7%","85.9","","","","","0.7%","","30.5%","72.4%","48.2%","72.0%","89.0%","82.8%","42.2%","63.3%","8.3%","14.9%","8.4%","43.2%","33.6%","23.2%","18.2%","40.4%","41.4%","26.6%","88.6","10.8","6.1%","38.2%","112.8","14.4%","22.7%","82.2","19453"
"Felix Pena","LAA","29","0","24","5.34","1.26","7.53","3.45","7.85","1.57",".250","57.6%","22.6%","36.9%","40.5%","8.8%","9.7%","0.0%","28.2","50.1%","90.8","","","","","40.2%","82.0","9.7%","83.8","","","","","","","27.5%","63.1%","42.3%","57.7%","89.8%","77.7%","41.7%","53.2%","9.4%","19.4%","8.9%","51.8%","23.5%","24.7%","8.2%","48.2%","43.5%","32.3%","91.0","15.9","9.4%","43.5%","112.1","17.7%","27.1%","28.2","13403"
"Trevor Williams","PIT","27","7","113","5.38","1.41","6.98","2.72","10.01","1.67",".303","68.5%","22.8%","37.1%","40.1%","10.8%","5.2%","25.0%","145.2","66.7%","91.3","20.0%","83.0","","","1.0%","76.9","12.3%","83.7","","","","","0.5%","","33.5%","72.3%","49.8%","68.8%","85.6%","79.0%","42.0%","62.6%","10.4%","17.8%","6.9%","40.9%","35.8%","23.3%","18.4%","48.7%","32.8%","28.9%","88.0","17.2","7.6%","35.6%","114.1","14.9%","25.3%","145.2","16977"
"Reynaldo Lopez","CHW","25","10","169","5.38","1.46","8.27","3.18","9.93","1.71",".316","69.2%","20.7%","35.0%","44.2%","14.4%","4.0%","0.0%","184.0","58.6%","95.5","20.0%","84.1","","","6.6%","77.9","14.8%","84.0","","","","","0.0%","","28.9%","71.1%","48.6%","64.9%","83.1%","77.3%","46.8%","60.1%","11.0%","20.9%","8.0%","36.9%","34.2%","28.9%","19.6%","45.3%","35.1%","33.3%","88.8","17.7","7.1%","38.3%","114.2","15.8%","26.9%","184.0","16400"
"Dereck Rodriguez","SFG","27","5","56","5.40","1.46","6.43","3.33","9.77","2.07",".276","62.4%","22.7%","42.7%","34.5%","10.2%","7.3%","16.7%","78.1","47.4%","90.5","14.2%","86.5","","","17.1%","75.5","21.4%","84.2","","","","","","","27.3%","67.6%","44.6%","67.7%","89.6%","81.9%","42.9%","56.5%","8.1%","16.1%","8.4%","43.3%","30.7%","26.1%","13.8%","44.8%","41.4%","29.7%","89.1","13.9","6.1%","34.5%","111.0","16.5%","24.6%","78.1","14509"
"Jerad Eickhoff","PHI","28","3","44","5.40","1.24","7.43","2.87","8.27","2.70",".234","78.9%","17.8%","34.9%","47.4%","8.3%","3.8%","20.0%","53.1","39.3%","89.4","29.5%","83.8","","","31.1%","74.6","","","","","","","","","27.7%","66.8%","44.6%","65.2%","82.2%","76.2%","43.2%","65.9%","10.6%","20.0%","7.7%","43.9%","31.2%","24.8%","17.2%","36.3%","46.5%","35.0%","89.6","17.3","10.8%","39.5%","110.8","16.6%","27.3%","53.1","12664"
"Brendan McKay","TBR","23","2","53","5.40","1.41","10.22","2.89","9.84","1.54",".331","62.0%","22.1%","35.3%","42.6%","8.6%","8.3%","50.0%","46.2","56.3%","93.6","","","13.3%","89.1","27.1%","81.7","3.4%","86.4","","","","","","","34.5%","67.5%","48.7%","70.7%","81.9%","77.4%","43.1%","57.3%","11.0%","25.7%","7.3%","29.7%","39.1%","31.2%","13.8%","44.2%","42.0%","36.9%","90.8","17.3","9.4%","43.5%","109.7","17.5%","28.5%","46.2","20186"
"T.J. Zeuch","TOR","23","0","11","5.40","1.50","7.43","4.05","9.45","1.35",".300","69.8%","26.2%","45.2%","28.6%","0.0%","0.0%","0.0%","13.1","51.7%","91.8","20.2%","83.5","","","9.1%","75.9","19.0%","83.4","","","","","","","30.9%","72.2%","46.3%","63.8%","87.7%","77.7%","37.2%","57.6%","10.3%","18.6%","10.2%","35.7%","47.6%","16.7%","11.9%","42.9%","45.2%","32.2%","91.4","9.0","14.3%","50.0%","114.2","13.2%","23.6%","13.1","19269"
"Chi Chi Gonzalez","COL","27","1","38","5.43","1.50","5.90","4.81","8.69","1.55",".261","71.6%","25.3%","42.9%","31.9%","12.1%","3.8%","25.0%","58.0","55.8%","92.1","26.0%","87.1","","","8.4%","82.7","9.8%","86.4","","","","","","","26.6%","65.6%","43.1%","72.2%","88.4%","82.6%","42.3%","58.2%","7.5%","14.8%","12.1%","43.5%","32.8%","23.7%","17.7%","45.2%","37.1%","30.9%","88.1","11.8","5.4%","38.7%","111.1","16.3%","23.8%","58.0","14663"
